ID_Venta,Fecha,ID_Cliente,Región_Cliente,ID_Producto,Cantidad,Método_Pago,Método_Pago_Nombre,Estado,Nombre_Producto,Precio_Unitario,Categoría,Total_Venta,Mes,Nro de Mes,Mes_Año,Cat_MetodoPago,Año
1611,11/7/2024,297,Buenos Aires,8,2,4,Mercado Pago,Completa,Milanesa,$16.21,Carnicería,$32.42,julio,7,jueves-07,Carnicería - Mercado Pago,2024
2254,11/7/2024,303,Centro,10,2,3,Tarjeta de Débito,Pendiente,Costilla de cerdo,$14.25,Carnicería,$28.50,julio,7,jueves-07,Carnicería - Tarjeta de Débito,2024
2255,11/7/2024,180,Buenos Aires,35,5,1,Efectivo,Completa,Arroz,$4.25,Conservas,$21.25,julio,7,jueves-07,Conservas - Efectivo,2024
2290,11/7/2024,216,Centro,19,3,5,Transferencia,Pendiente,Tomates,$6.54,Frutas y Verduras,$19.62,julio,7,jueves-07,Frutas y Verduras - Transferencia,2024
2496,11/7/2024,262,Buenos Aires,5,3,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$16.95,julio,7,jueves-07,Lácteos - Mercado Pago,2024
2930,11/7/2024,198,NOA,30,4,4,Mercado Pago,Completa,Vino tinto,$13.54,Bebidas,$54.16,julio,7,jueves-07,Bebidas - Mercado Pago,2024
2932,11/7/2024,313,Cuyo,23,1,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$8.23,julio,7,jueves-07,Congelados - Transferencia,2024
2963,11/7/2024,9,Centro,16,4,5,Transferencia,Completa,Tortas,$15.23,Panadería,$60.92,julio,7,jueves-07,Panadería - Transferencia,2024
560,12/7/2024,300,NEA,23,1,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$8.23,julio,7,viernes-07,Congelados - Transferencia,2024
646,12/7/2024,25,Patagonia,27,5,4,Mercado Pago,Completa,Agua mineral,$6.21,Bebidas,$31.05,julio,7,viernes-07,Bebidas - Mercado Pago,2024
1077,12/7/2024,268,NOA,34,4,4,Mercado Pago,Completa,Maníes,$5.45,Galletitas y Snacks,$21.80,julio,7,viernes-07,Galletitas y Snacks - Mercado Pago,2024
1262,12/7/2024,313,Cuyo,21,2,5,Transferencia,Pendiente,Zanahorias,$3.25,Frutas y Verduras,$6.50,julio,7,viernes-07,Frutas y Verduras - Transferencia,2024
1459,12/7/2024,176,NEA,37,5,2,Tarjeta de Crédito,Completa,Garbanzos,$3.65,Conservas,$18.25,julio,7,viernes-07,Conservas - Tarjeta de Crédito,2024
1476,12/7/2024,12,Patagonia,26,3,1,Efectivo,Completa,Hamburgesas congeladas,$9.54,Congelados,$28.62,julio,7,viernes-07,Congelados - Efectivo,2024
1676,12/7/2024,324,NEA,36,5,4,Mercado Pago,Completa,Lentejas,$3.25,Conservas,$16.25,julio,7,viernes-07,Conservas - Mercado Pago,2024
1729,12/7/2024,118,Centro,33,6,4,Mercado Pago,Completa,Papas chips,$8.54,Galletitas y Snacks,$51.24,julio,7,viernes-07,Galletitas y Snacks - Mercado Pago,2024
1791,12/7/2024,250,Centro,16,4,4,Mercado Pago,Completa,Tortas,$15.23,Panadería,$60.92,julio,7,viernes-07,Panadería - Mercado Pago,2024
2768,12/7/2024,307,Cuyo,13,1,3,Tarjeta de Débito,Completa,Pan integral,$12.56,Panadería,$12.56,julio,7,viernes-07,Panadería - Tarjeta de Débito,2024
143,13/7/2024,184,Buenos Aires,31,6,2,Tarjeta de Crédito,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$31.44,julio,7,sábado-07,Galletitas y Snacks - Tarjeta de Crédito,2024
776,13/7/2024,175,Buenos Aires,6,6,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$171.36,julio,7,sábado-07,Carnicería - Mercado Pago,2024
1440,13/7/2024,278,Centro,16,1,1,Efectivo,Completa,Tortas,$15.23,Panadería,$15.23,julio,7,sábado-07,Panadería - Efectivo,2024
2052,13/7/2024,322,NEA,19,4,4,Mercado Pago,Completa,Tomates,$6.54,Frutas y Verduras,$26.16,julio,7,sábado-07,Frutas y Verduras - Mercado Pago,2024
2743,13/7/2024,251,Centro,5,5,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$28.25,julio,7,sábado-07,Lácteos - Mercado Pago,2024
246,14/7/2024,171,Cuyo,26,3,2,Tarjeta de Crédito,Completa,Hamburgesas congeladas,$9.54,Congelados,$28.62,julio,7,domingo-07,Congelados - Tarjeta de Crédito,2024
391,14/7/2024,34,Cuyo,16,3,5,Transferencia,Completa,Tortas,$15.23,Panadería,$45.69,julio,7,domingo-07,Panadería - Transferencia,2024
473,14/7/2024,229,Cuyo,29,4,4,Mercado Pago,Completa,Cerveza,$11.54,Bebidas,$46.16,julio,7,domingo-07,Bebidas - Mercado Pago,2024
619,14/7/2024,121,Cuyo,35,2,4,Mercado Pago,Completa,Arroz,$4.25,Conservas,$8.50,julio,7,domingo-07,Conservas - Mercado Pago,2024
1397,14/7/2024,112,NEA,13,2,1,Efectivo,Completa,Pan integral,$12.56,Panadería,$25.12,julio,7,domingo-07,Panadería - Efectivo,2024
1620,14/7/2024,267,Centro,32,2,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$12.50,julio,7,domingo-07,Galletitas y Snacks - Mercado Pago,2024
1778,14/7/2024,208,Buenos Aires,19,4,3,Tarjeta de Débito,Completa,Tomates,$6.54,Frutas y Verduras,$26.16,julio,7,domingo-07,Frutas y Verduras - Tarjeta de Débito,2024
2342,14/7/2024,180,Buenos Aires,22,6,4,Mercado Pago,Completa,Cebolla,$4.21,Frutas y Verduras,$25.26,julio,7,domingo-07,Frutas y Verduras - Mercado Pago,2024
2886,14/7/2024,67,NEA,19,1,1,Efectivo,Completa,Tomates,$6.54,Frutas y Verduras,$6.54,julio,7,domingo-07,Frutas y Verduras - Efectivo,2024
548,15/7/2024,229,Cuyo,30,6,5,Transferencia,Pendiente,Vino tinto,$13.54,Bebidas,$81.24,julio,7,lunes-07,Bebidas - Transferencia,2024
2083,15/7/2024,44,Buenos Aires,6,2,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$57.12,julio,7,lunes-07,Carnicería - Mercado Pago,2024
2577,15/7/2024,240,Buenos Aires,11,3,2,Tarjeta de Crédito,Completa,Salchicha,$11.23,Carnicería,$33.69,julio,7,lunes-07,Carnicería - Tarjeta de Crédito,2024
48,16/7/2024,13,Centro,4,2,3,Tarjeta de Débito,Pendiente,Queso rallado,$19.23,Lácteos,$38.46,julio,7,martes-07,Lácteos - Tarjeta de Débito,2024
74,16/7/2024,125,Patagonia,19,4,5,Transferencia,Pendiente,Tomates,$6.54,Frutas y Verduras,$26.16,julio,7,martes-07,Frutas y Verduras - Transferencia,2024
648,16/7/2024,198,NOA,35,6,1,Efectivo,Pendiente,Arroz,$4.25,Conservas,$25.50,julio,7,martes-07,Conservas - Efectivo,2024
893,16/7/2024,183,Patagonia,29,4,3,Tarjeta de Débito,Completa,Cerveza,$11.54,Bebidas,$46.16,julio,7,martes-07,Bebidas - Tarjeta de Débito,2024
1345,16/7/2024,149,Cuyo,27,1,4,Mercado Pago,Completa,Agua mineral,$6.21,Bebidas,$6.21,julio,7,martes-07,Bebidas - Mercado Pago,2024
1400,16/7/2024,299,Cuyo,22,4,4,Mercado Pago,Completa,Cebolla,$4.21,Frutas y Verduras,$16.84,julio,7,martes-07,Frutas y Verduras - Mercado Pago,2024
1871,16/7/2024,184,Buenos Aires,20,1,5,Transferencia,Completa,Lechugas,$4.25,Frutas y Verduras,$4.25,julio,7,martes-07,Frutas y Verduras - Transferencia,2024
2158,16/7/2024,148,Centro,38,3,4,Mercado Pago,Pendiente,Atún enlatado,$6.21,Conservas,$18.63,julio,7,martes-07,Conservas - Mercado Pago,2024
412,17/7/2024,170,Centro,9,1,4,Mercado Pago,Completa,Pollo,$18.56,Carnicería,$18.56,julio,7,miércoles-07,Carnicería - Mercado Pago,2024
671,17/7/2024,286,Centro,22,1,1,Efectivo,Pendiente,Cebolla,$4.21,Frutas y Verduras,$4.21,julio,7,miércoles-07,Frutas y Verduras - Efectivo,2024
768,17/7/2024,168,Centro,19,5,3,Tarjeta de Débito,Completa,Tomates,$6.54,Frutas y Verduras,$32.70,julio,7,miércoles-07,Frutas y Verduras - Tarjeta de Débito,2024
974,17/7/2024,175,Buenos Aires,23,2,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$16.46,julio,7,miércoles-07,Congelados - Transferencia,2024
1093,17/7/2024,52,Patagonia,36,3,1,Efectivo,Completa,Lentejas,$3.25,Conservas,$9.75,julio,7,miércoles-07,Conservas - Efectivo,2024
1335,17/7/2024,33,NEA,28,4,4,Mercado Pago,Completa,Jugos de frutas,$9.45,Bebidas,$37.80,julio,7,miércoles-07,Bebidas - Mercado Pago,2024
1664,17/7/2024,17,Buenos Aires,11,2,4,Mercado Pago,Pendiente,Salchicha,$11.23,Carnicería,$22.46,julio,7,miércoles-07,Carnicería - Mercado Pago,2024
1898,17/7/2024,261,NOA,20,4,4,Mercado Pago,Completa,Lechugas,$4.25,Frutas y Verduras,$17.00,julio,7,miércoles-07,Frutas y Verduras - Mercado Pago,2024
2061,17/7/2024,318,Buenos Aires,30,2,4,Mercado Pago,Completa,Vino tinto,$13.54,Bebidas,$27.08,julio,7,miércoles-07,Bebidas - Mercado Pago,2024
2133,17/7/2024,92,Patagonia,13,6,3,Tarjeta de Débito,Completa,Pan integral,$12.56,Panadería,$75.36,julio,7,miércoles-07,Panadería - Tarjeta de Débito,2024
2139,17/7/2024,234,Buenos Aires,18,6,4,Mercado Pago,Completa,Bananas,$7.25,Frutas y Verduras,$43.50,julio,7,miércoles-07,Frutas y Verduras - Mercado Pago,2024
2321,17/7/2024,34,Cuyo,20,6,4,Mercado Pago,Completa,Lechugas,$4.25,Frutas y Verduras,$25.50,julio,7,miércoles-07,Frutas y Verduras - Mercado Pago,2024
489,18/7/2024,152,NOA,27,6,5,Transferencia,Completa,Agua mineral,$6.21,Bebidas,$37.26,julio,7,jueves-07,Bebidas - Transferencia,2024
519,18/7/2024,174,Patagonia,38,3,1,Efectivo,Completa,Atún enlatado,$6.21,Conservas,$18.63,julio,7,jueves-07,Conservas - Efectivo,2024
549,18/7/2024,211,Centro,4,3,5,Transferencia,Pendiente,Queso rallado,$19.23,Lácteos,$57.69,julio,7,jueves-07,Lácteos - Transferencia,2024
1216,18/7/2024,123,Patagonia,23,6,3,Tarjeta de Débito,Completa,Papas fritas,$8.23,Congelados,$49.38,julio,7,jueves-07,Congelados - Tarjeta de Débito,2024
1305,18/7/2024,134,Cuyo,38,1,3,Tarjeta de Débito,Completa,Atún enlatado,$6.21,Conservas,$6.21,julio,7,jueves-07,Conservas - Tarjeta de Débito,2024
1493,18/7/2024,291,NEA,15,4,5,Transferencia,Completa,Medialunas,$3.51,Panadería,$14.04,julio,7,jueves-07,Panadería - Transferencia,2024
2412,18/7/2024,5,Centro,36,3,1,Efectivo,Completa,Lentejas,$3.25,Conservas,$9.75,julio,7,jueves-07,Conservas - Efectivo,2024
2902,18/7/2024,325,NEA,32,3,5,Transferencia,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$18.75,julio,7,jueves-07,Galletitas y Snacks - Transferencia,2024
148,19/7/2024,50,Buenos Aires,9,6,2,Tarjeta de Crédito,Completa,Pollo,$18.56,Carnicería,$111.36,julio,7,viernes-07,Carnicería - Tarjeta de Crédito,2024
241,19/7/2024,158,Buenos Aires,7,5,3,Tarjeta de Débito,Pendiente,Chorizo,$11.25,Carnicería,$56.25,julio,7,viernes-07,Carnicería - Tarjeta de Débito,2024
335,19/7/2024,277,Patagonia,11,2,4,Mercado Pago,Pendiente,Salchicha,$11.23,Carnicería,$22.46,julio,7,viernes-07,Carnicería - Mercado Pago,2024
977,19/7/2024,25,Patagonia,12,1,1,Efectivo,Completa,Pan francés,$8.12,Panadería,$8.12,julio,7,viernes-07,Panadería - Efectivo,2024
1395,19/7/2024,265,Centro,3,4,4,Mercado Pago,Pendiente,Queso cremoso,$17.23,Lácteos,$68.92,julio,7,viernes-07,Lácteos - Mercado Pago,2024
1546,19/7/2024,283,Buenos Aires,10,1,3,Tarjeta de Débito,Completa,Costilla de cerdo,$14.25,Carnicería,$14.25,julio,7,viernes-07,Carnicería - Tarjeta de Débito,2024
2474,19/7/2024,188,Cuyo,19,3,4,Mercado Pago,Pendiente,Tomates,$6.54,Frutas y Verduras,$19.62,julio,7,viernes-07,Frutas y Verduras - Mercado Pago,2024
2557,19/7/2024,156,Patagonia,7,1,1,Efectivo,Completa,Chorizo,$11.25,Carnicería,$11.25,julio,7,viernes-07,Carnicería - Efectivo,2024
2652,19/7/2024,247,Buenos Aires,23,1,1,Efectivo,Completa,Papas fritas,$8.23,Congelados,$8.23,julio,7,viernes-07,Congelados - Efectivo,2024
2800,19/7/2024,226,Patagonia,8,4,2,Tarjeta de Crédito,Completa,Milanesa,$16.21,Carnicería,$64.84,julio,7,viernes-07,Carnicería - Tarjeta de Crédito,2024
2811,19/7/2024,253,Buenos Aires,26,6,5,Transferencia,Completa,Hamburgesas congeladas,$9.54,Congelados,$57.24,julio,7,viernes-07,Congelados - Transferencia,2024
2830,19/7/2024,11,Buenos Aires,27,1,5,Transferencia,Completa,Agua mineral,$6.21,Bebidas,$6.21,julio,7,viernes-07,Bebidas - Transferencia,2024
2966,19/7/2024,203,Buenos Aires,37,4,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$14.60,julio,7,viernes-07,Conservas - Mercado Pago,2024
2977,19/7/2024,288,Buenos Aires,21,2,2,Tarjeta de Crédito,Completa,Zanahorias,$3.25,Frutas y Verduras,$6.50,julio,7,viernes-07,Frutas y Verduras - Tarjeta de Crédito,2024
500,20/7/2024,175,Buenos Aires,35,3,5,Transferencia,Pendiente,Arroz,$4.25,Conservas,$12.75,julio,7,sábado-07,Conservas - Transferencia,2024
514,20/7/2024,298,Buenos Aires,38,5,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$31.05,julio,7,sábado-07,Conservas - Transferencia,2024
682,20/7/2024,200,Centro,17,2,2,Tarjeta de Crédito,Completa,Manzanas,$6.54,Frutas y Verduras,$13.08,julio,7,sábado-07,Frutas y Verduras - Tarjeta de Crédito,2024
707,20/7/2024,216,Centro,8,4,3,Tarjeta de Débito,Completa,Milanesa,$16.21,Carnicería,$64.84,julio,7,sábado-07,Carnicería - Tarjeta de Débito,2024
777,20/7/2024,235,NEA,9,1,5,Transferencia,Completa,Pollo,$18.56,Carnicería,$18.56,julio,7,sábado-07,Carnicería - Transferencia,2024
803,20/7/2024,227,Buenos Aires,2,4,4,Mercado Pago,Pendiente,Yogur,$5.21,Lácteos,$20.84,julio,7,sábado-07,Lácteos - Mercado Pago,2024
1461,20/7/2024,87,Patagonia,5,4,1,Efectivo,Completa,Manteca,$5.65,Lácteos,$22.60,julio,7,sábado-07,Lácteos - Efectivo,2024
1547,20/7/2024,122,Centro,21,2,2,Tarjeta de Crédito,Completa,Zanahorias,$3.25,Frutas y Verduras,$6.50,julio,7,sábado-07,Frutas y Verduras - Tarjeta de Crédito,2024
2676,20/7/2024,83,Buenos Aires,25,2,4,Mercado Pago,Completa,Pizza congelada,$15.45,Congelados,$30.90,julio,7,sábado-07,Congelados - Mercado Pago,2024
367,21/7/2024,163,Buenos Aires,6,3,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$85.68,julio,7,domingo-07,Carnicería - Mercado Pago,2024
666,21/7/2024,20,Cuyo,10,3,3,Tarjeta de Débito,Completa,Costilla de cerdo,$14.25,Carnicería,$42.75,julio,7,domingo-07,Carnicería - Tarjeta de Débito,2024
1017,21/7/2024,200,Centro,24,2,3,Tarjeta de Débito,Completa,Empanadas,$13.54,Congelados,$27.08,julio,7,domingo-07,Congelados - Tarjeta de Débito,2024
1023,21/7/2024,104,Buenos Aires,4,2,5,Transferencia,Pendiente,Queso rallado,$19.23,Lácteos,$38.46,julio,7,domingo-07,Lácteos - Transferencia,2024
1885,21/7/2024,219,Patagonia,17,6,4,Mercado Pago,Completa,Manzanas,$6.54,Frutas y Verduras,$39.24,julio,7,domingo-07,Frutas y Verduras - Mercado Pago,2024
1887,21/7/2024,19,Centro,19,2,5,Transferencia,Completa,Tomates,$6.54,Frutas y Verduras,$13.08,julio,7,domingo-07,Frutas y Verduras - Transferencia,2024
1943,21/7/2024,235,NEA,15,2,4,Mercado Pago,Completa,Medialunas,$3.51,Panadería,$7.02,julio,7,domingo-07,Panadería - Mercado Pago,2024
2111,21/7/2024,289,Cuyo,23,2,3,Tarjeta de Débito,Completa,Papas fritas,$8.23,Congelados,$16.46,julio,7,domingo-07,Congelados - Tarjeta de Débito,2024
81,22/7/2024,160,Centro,10,2,3,Tarjeta de Débito,Completa,Costilla de cerdo,$14.25,Carnicería,$28.50,julio,7,lunes-07,Carnicería - Tarjeta de Débito,2024
291,22/7/2024,79,Patagonia,37,6,3,Tarjeta de Débito,Completa,Garbanzos,$3.65,Conservas,$21.90,julio,7,lunes-07,Conservas - Tarjeta de Débito,2024
555,22/7/2024,234,Buenos Aires,27,5,3,Tarjeta de Débito,Completa,Agua mineral,$6.21,Bebidas,$31.05,julio,7,lunes-07,Bebidas - Tarjeta de Débito,2024
1034,22/7/2024,125,Patagonia,26,3,1,Efectivo,Pendiente,Hamburgesas congeladas,$9.54,Congelados,$28.62,julio,7,lunes-07,Congelados - Efectivo,2024
1641,22/7/2024,319,Patagonia,29,6,4,Mercado Pago,Pendiente,Cerveza,$11.54,Bebidas,$69.24,julio,7,lunes-07,Bebidas - Mercado Pago,2024
1848,22/7/2024,323,Centro,2,5,2,Tarjeta de Crédito,Completa,Yogur,$5.21,Lácteos,$26.05,julio,7,lunes-07,Lácteos - Tarjeta de Crédito,2024
1990,22/7/2024,242,NEA,16,4,5,Transferencia,Completa,Tortas,$15.23,Panadería,$60.92,julio,7,lunes-07,Panadería - Transferencia,2024
2440,22/7/2024,21,Buenos Aires,35,6,4,Mercado Pago,Completa,Arroz,$4.25,Conservas,$25.50,julio,7,lunes-07,Conservas - Mercado Pago,2024
2837,22/7/2024,324,NEA,14,1,3,Tarjeta de Débito,Completa,Facturas,$12.36,Panadería,$12.36,julio,7,lunes-07,Panadería - Tarjeta de Débito,2024
280,23/7/2024,279,Centro,2,1,3,Tarjeta de Débito,Completa,Yogur,$5.21,Lácteos,$5.21,julio,7,martes-07,Lácteos - Tarjeta de Débito,2024
538,23/7/2024,243,Buenos Aires,37,1,1,Efectivo,Pendiente,Garbanzos,$3.65,Conservas,$3.65,julio,7,martes-07,Conservas - Efectivo,2024
574,23/7/2024,17,Buenos Aires,17,5,5,Transferencia,Completa,Manzanas,$6.54,Frutas y Verduras,$32.70,julio,7,martes-07,Frutas y Verduras - Transferencia,2024
1145,23/7/2024,90,Buenos Aires,25,6,2,Tarjeta de Crédito,Completa,Pizza congelada,$15.45,Congelados,$92.70,julio,7,martes-07,Congelados - Tarjeta de Crédito,2024
1261,23/7/2024,318,Buenos Aires,30,4,1,Efectivo,Completa,Vino tinto,$13.54,Bebidas,$54.16,julio,7,martes-07,Bebidas - Efectivo,2024
1500,23/7/2024,141,NEA,23,5,4,Mercado Pago,Pendiente,Papas fritas,$8.23,Congelados,$41.15,julio,7,martes-07,Congelados - Mercado Pago,2024
1912,23/7/2024,23,Patagonia,21,1,4,Mercado Pago,Completa,Zanahorias,$3.25,Frutas y Verduras,$3.25,julio,7,martes-07,Frutas y Verduras - Mercado Pago,2024
2170,23/7/2024,130,Buenos Aires,2,1,4,Mercado Pago,Pendiente,Yogur,$5.21,Lácteos,$5.21,julio,7,martes-07,Lácteos - Mercado Pago,2024
2736,23/7/2024,133,Buenos Aires,35,4,3,Tarjeta de Débito,Completa,Arroz,$4.25,Conservas,$17.00,julio,7,martes-07,Conservas - Tarjeta de Débito,2024
2749,23/7/2024,248,Centro,18,2,1,Efectivo,Completa,Bananas,$7.25,Frutas y Verduras,$14.50,julio,7,martes-07,Frutas y Verduras - Efectivo,2024
2927,23/7/2024,270,Cuyo,13,6,4,Mercado Pago,Completa,Pan integral,$12.56,Panadería,$75.36,julio,7,martes-07,Panadería - Mercado Pago,2024
92,24/7/2024,190,NEA,22,2,5,Transferencia,Completa,Cebolla,$4.21,Frutas y Verduras,$8.42,julio,7,miércoles-07,Frutas y Verduras - Transferencia,2024
953,24/7/2024,134,Cuyo,33,3,3,Tarjeta de Débito,Completa,Papas chips,$8.54,Galletitas y Snacks,$25.62,julio,7,miércoles-07,Galletitas y Snacks - Tarjeta de Débito,2024
1314,24/7/2024,290,Buenos Aires,6,3,2,Tarjeta de Crédito,Completa,Asado,$28.56,Carnicería,$85.68,julio,7,miércoles-07,Carnicería - Tarjeta de Crédito,2024
1994,24/7/2024,323,Centro,31,6,5,Transferencia,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$31.44,julio,7,miércoles-07,Galletitas y Snacks - Transferencia,2024
2215,24/7/2024,35,NOA,28,1,1,Efectivo,Pendiente,Jugos de frutas,$9.45,Bebidas,$9.45,julio,7,miércoles-07,Bebidas - Efectivo,2024
2277,24/7/2024,144,NEA,36,3,2,Tarjeta de Crédito,Completa,Lentejas,$3.25,Conservas,$9.75,julio,7,miércoles-07,Conservas - Tarjeta de Crédito,2024
2528,24/7/2024,164,Centro,13,1,1,Efectivo,Completa,Pan integral,$12.56,Panadería,$12.56,julio,7,miércoles-07,Panadería - Efectivo,2024
2695,24/7/2024,58,Buenos Aires,31,1,5,Transferencia,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$5.24,julio,7,miércoles-07,Galletitas y Snacks - Transferencia,2024
2725,24/7/2024,256,Buenos Aires,6,3,1,Efectivo,Completa,Asado,$28.56,Carnicería,$85.68,julio,7,miércoles-07,Carnicería - Efectivo,2024
104,25/7/2024,171,Cuyo,21,2,5,Transferencia,Completa,Zanahorias,$3.25,Frutas y Verduras,$6.50,julio,7,jueves-07,Frutas y Verduras - Transferencia,2024
939,25/7/2024,150,Buenos Aires,14,2,5,Transferencia,Completa,Facturas,$12.36,Panadería,$24.72,julio,7,jueves-07,Panadería - Transferencia,2024
1255,25/7/2024,25,Patagonia,35,6,4,Mercado Pago,Pendiente,Arroz,$4.25,Conservas,$25.50,julio,7,jueves-07,Conservas - Mercado Pago,2024
1353,25/7/2024,317,NEA,34,3,1,Efectivo,Completa,Maníes,$5.45,Galletitas y Snacks,$16.35,julio,7,jueves-07,Galletitas y Snacks - Efectivo,2024
1408,25/7/2024,124,NEA,12,1,5,Transferencia,Completa,Pan francés,$8.12,Panadería,$8.12,julio,7,jueves-07,Panadería - Transferencia,2024
1580,25/7/2024,209,Buenos Aires,9,6,3,Tarjeta de Débito,Completa,Pollo,$18.56,Carnicería,$111.36,julio,7,jueves-07,Carnicería - Tarjeta de Débito,2024
1744,25/7/2024,314,Patagonia,34,3,5,Transferencia,Completa,Maníes,$5.45,Galletitas y Snacks,$16.35,julio,7,jueves-07,Galletitas y Snacks - Transferencia,2024
2471,25/7/2024,32,Cuyo,35,2,3,Tarjeta de Débito,Completa,Arroz,$4.25,Conservas,$8.50,julio,7,jueves-07,Conservas - Tarjeta de Débito,2024
2525,25/7/2024,231,Patagonia,38,4,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$24.84,julio,7,jueves-07,Conservas - Transferencia,2024
19,26/7/2024,47,Buenos Aires,31,6,1,Efectivo,Pendiente,Galletitas de agua,$5.24,Galletitas y Snacks,$31.44,julio,7,viernes-07,Galletitas y Snacks - Efectivo,2024
323,26/7/2024,295,Cuyo,22,3,2,Tarjeta de Crédito,Completa,Cebolla,$4.21,Frutas y Verduras,$12.63,julio,7,viernes-07,Frutas y Verduras - Tarjeta de Crédito,2024
392,26/7/2024,150,Buenos Aires,15,5,5,Transferencia,Completa,Medialunas,$3.51,Panadería,$17.55,julio,7,viernes-07,Panadería - Transferencia,2024
410,26/7/2024,165,Buenos Aires,34,5,2,Tarjeta de Crédito,Pendiente,Maníes,$5.45,Galletitas y Snacks,$27.25,julio,7,viernes-07,Galletitas y Snacks - Tarjeta de Crédito,2024
515,26/7/2024,35,NOA,13,3,4,Mercado Pago,Completa,Pan integral,$12.56,Panadería,$37.68,julio,7,viernes-07,Panadería - Mercado Pago,2024
689,26/7/2024,187,Buenos Aires,33,3,1,Efectivo,Completa,Papas chips,$8.54,Galletitas y Snacks,$25.62,julio,7,viernes-07,Galletitas y Snacks - Efectivo,2024
770,26/7/2024,123,Patagonia,9,1,1,Efectivo,Completa,Pollo,$18.56,Carnicería,$18.56,julio,7,viernes-07,Carnicería - Efectivo,2024
1004,26/7/2024,71,Buenos Aires,29,5,5,Transferencia,Completa,Cerveza,$11.54,Bebidas,$57.70,julio,7,viernes-07,Bebidas - Transferencia,2024
1070,26/7/2024,174,Patagonia,12,6,4,Mercado Pago,Completa,Pan francés,$8.12,Panadería,$48.72,julio,7,viernes-07,Panadería - Mercado Pago,2024
1233,26/7/2024,199,Buenos Aires,16,4,3,Tarjeta de Débito,Cancelada,Tortas,$15.23,Panadería,$60.92,julio,7,viernes-07,Panadería - Tarjeta de Débito,2024
1678,26/7/2024,170,Centro,32,6,4,Mercado Pago,Pendiente,Galletitas de chocolate,$6.25,Galletitas y Snacks,$37.50,julio,7,viernes-07,Galletitas y Snacks - Mercado Pago,2024
2760,26/7/2024,159,NEA,16,5,4,Mercado Pago,Completa,Tortas,$15.23,Panadería,$76.15,julio,7,viernes-07,Panadería - Mercado Pago,2024
2779,26/7/2024,237,Buenos Aires,26,3,5,Transferencia,Completa,Hamburgesas congeladas,$9.54,Congelados,$28.62,julio,7,viernes-07,Congelados - Transferencia,2024
2836,26/7/2024,139,Buenos Aires,13,5,1,Efectivo,Completa,Pan integral,$12.56,Panadería,$62.80,julio,7,viernes-07,Panadería - Efectivo,2024
2986,26/7/2024,228,Centro,11,4,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$44.92,julio,7,viernes-07,Carnicería - Mercado Pago,2024
344,27/7/2024,151,Buenos Aires,19,2,3,Tarjeta de Débito,Pendiente,Tomates,$6.54,Frutas y Verduras,$13.08,julio,7,sábado-07,Frutas y Verduras - Tarjeta de Débito,2024
